id,index,difficulty,equation1,equation2,answer
normal_0616,616,normal,x * y = x * ((z * z) * x),x = (y * y) * (x * (x * y)),False
normal_0617,617,normal,x * x = y * (x * (x * x)),x = ((y * z) * (w * u)) * z,False
normal_0618,618,normal,x = y * (y * (z * (z * x))),x = (x * y) * (z * x),False
normal_0619,619,normal,x * y = ((z * x) * z) * y,x * (x * x) = x * (y * x),False
normal_0620,620,normal,x = (y * (z * w)) * (x * x),x * y = ((x * z) * z) * y,True
normal_0621,621,normal,x = y * ((y * z) * (w * y)),x = x * (((y * x) * x) * x),True
normal_0622,622,normal,x * x = y * (z * (z * z)),x * x = (x * y) * (y * x),False
normal_0623,623,normal,x * y = z * (x * (w * x)),(x * y) * x = (z * w) * x,True
normal_0624,624,normal,x = y * (y * ((z * y) * x)),x = (((y * z) * w) * u) * w,False
normal_0625,625,normal,x = ((y * z) * (w * z)) * z,x = (y * (y * z)) * y,True
normal_0626,626,normal,x = y * (((z * w) * w) * z),x = (y * ((z * x) * y)) * y,True
normal_0627,627,normal,x = ((x * y) * (z * w)) * z,x = (y * ((x * y) * x)) * z,False
normal_0628,628,normal,x = ((y * y) * (x * x)) * y,x = y * (z * ((z * y) * w)),False
normal_0629,629,normal,x = (y * z) * (w * (y * u)),x * x = (x * (y * z)) * z,True
normal_0630,630,normal,x = x * (x * ((y * z) * w)),x = ((y * y) * (y * y)) * x,False
normal_0631,631,normal,x = ((y * x) * (z * z)) * x,x = (x * (y * (y * y))) * z,False
normal_0632,632,normal,x * y = y * ((z * z) * x),x * x = (y * (x * x)) * x,False
normal_0633,633,normal,x = y * (z * ((z * y) * z)),x * x = x * (y * x),True
normal_0634,634,normal,x = (((x * y) * y) * x) * z,x = x * ((x * y) * x),False
normal_0635,635,normal,x * y = (z * w) * (x * z),x * (x * y) = (y * y) * x,True
normal_0636,636,normal,x * y = ((z * w) * y) * y,x = (y * y) * (z * (x * y)),False
normal_0637,637,normal,x * y = (z * w) * (x * z),x = ((y * z) * y) * (w * w),False
normal_0638,638,normal,x = y * ((z * (x * w)) * u),x * y = (z * (x * y)) * x,True
normal_0639,639,normal,x = x * (x * (x * (y * z))),x = (y * (z * (x * y))) * x,False
normal_0640,640,normal,x = ((y * y) * z) * (w * u),x * (x * y) = y * (y * x),True
normal_0641,641,normal,x = ((y * x) * (z * x)) * w,x = y * (x * ((y * z) * z)),True
normal_0642,642,normal,x = (x * ((y * y) * y)) * z,x * x = (x * y) * (z * x),False
normal_0643,643,normal,x * y = y * ((y * y) * x),x = ((x * y) * x) * (z * x),False
normal_0644,644,normal,x = ((x * (y * z)) * z) * y,x = y * (((z * w) * y) * u),False
normal_0645,645,normal,x = y * ((z * (w * y)) * w),x = x * (y * (z * (y * x))),True
normal_0646,646,normal,x = (y * (z * w)) * (u * v),x = (y * (z * (w * x))) * z,True
normal_0647,647,normal,x = (((x * y) * y) * x) * z,x = y * ((y * z) * (y * z)),False
normal_0648,648,normal,x = y * (z * (y * (w * w))),x = (y * (y * (z * y))) * w,True
normal_0649,649,normal,x = y * ((y * (y * x)) * z),(x * y) * z = (y * z) * w,True
normal_0650,650,normal,x = x * (y * (z * (z * z))),x = x * (((x * y) * x) * y),True
normal_0651,651,normal,x * x = y * ((y * z) * w),x = (x * x) * (x * x),False
normal_0652,652,normal,x = y * (z * ((z * x) * z)),x = x * (y * ((x * x) * x)),True
normal_0653,653,normal,x * y = (x * (z * w)) * z,x * y = (y * y) * (x * z),False
normal_0654,654,normal,x * y = (z * w) * (x * x),x * y = x * ((z * y) * z),True
normal_0655,655,normal,x = (((y * x) * y) * z) * z,x = y * (x * ((x * y) * z)),False
normal_0656,656,normal,x * y = (z * (z * z)) * w,x * x = (y * y) * (x * z),True
normal_0657,657,normal,x = ((y * z) * (y * w)) * y,x = x * ((y * z) * (w * z)),True
normal_0658,658,normal,x = (y * (z * (y * y))) * y,x = y * ((x * z) * x),True
normal_0659,659,normal,x = (y * (y * z)) * (x * w),x = y * ((z * w) * (z * w)),True
normal_0660,660,normal,x = y * (((z * w) * y) * y),x = x * ((x * (x * x)) * y),True
normal_0661,661,normal,x = (y * (x * (y * x))) * x,x = y * ((z * w) * (z * w)),False
normal_0662,662,normal,x = (x * y) * ((z * y) * z),x = ((y * (z * y)) * y) * w,False
normal_0663,663,normal,x = y * ((y * (z * w)) * w),x = y * ((z * (w * w)) * x),True
normal_0664,664,normal,x = (x * (y * z)) * (w * x),x = (y * z) * (y * (x * w)),False
normal_0665,665,normal,x = y * ((z * (y * y)) * w),x = ((y * x) * y) * z,True
normal_0666,666,normal,x = y * (y * (z * (z * y))),x = y * ((y * (y * z)) * z),True
normal_0667,667,normal,x = (y * (z * (y * z))) * x,x = ((y * (z * x)) * w) * w,False
normal_0668,668,normal,x = y * (((x * z) * x) * z),x = x * (y * (x * (y * y))),True
normal_0669,669,normal,x = ((y * y) * y) * (z * z),x * y = z * ((w * z) * w),True
normal_0670,670,normal,x = ((x * y) * (y * x)) * y,x * (y * x) = z * (y * y),False
normal_0671,671,normal,x * y = ((z * w) * x) * y,x = ((y * x) * (z * w)) * x,False
normal_0672,672,normal,x = (y * (z * (y * z))) * w,x * y = x * ((z * z) * x),True
normal_0673,673,normal,x = y * (((z * z) * w) * z),x * x = ((x * x) * x) * y,True
normal_0674,674,normal,x = (y * y) * ((x * y) * z),x = x * (y * (x * y)),True
normal_0675,675,normal,x * (x * x) = (x * x) * x,x = x * ((y * y) * (x * x)),False
normal_0676,676,normal,x = y * (((y * z) * z) * x),x = (x * y) * (y * (x * y)),False
normal_0677,677,normal,x = ((y * z) * (w * y)) * y,x = y * ((z * y) * (z * w)),True
normal_0678,678,normal,x * (x * x) = x * (y * z),x = y * ((y * x) * (z * w)),False
normal_0679,679,normal,x = y * (z * (w * (z * z))),x * y = z * (w * w),True
normal_0680,680,normal,x * y = y * ((x * y) * x),x = (y * (y * z)) * (y * w),False
normal_0681,681,normal,x = (y * (z * (x * x))) * z,x = (y * ((x * x) * y)) * z,True
normal_0682,682,normal,x = y * ((z * (x * w)) * w),x * y = z * ((x * w) * u),True
normal_0683,683,normal,x * (y * z) = (w * x) * x,x = (y * (z * x)) * (y * z),False
normal_0684,684,normal,x = x * ((y * y) * (y * y)),x * y = (x * z) * x,False
normal_0685,685,normal,x * y = (y * (z * x)) * z,(x * y) * x = (x * z) * x,False
normal_0686,686,normal,x * y = z * (z * (x * x)),x * y = (z * y) * (z * z),True
normal_0687,687,normal,x * y = x * ((z * w) * u),x = (y * (y * x)) * (z * x),False
normal_0688,688,normal,x = y * (z * ((z * w) * z)),x * y = (z * x) * x,True
normal_0689,689,normal,x * y = (y * (z * w)) * z,x = (y * y) * (y * (z * y)),False
normal_0690,690,normal,x * x = (y * (z * w)) * u,x = ((y * (x * x)) * y) * z,False
normal_0691,691,normal,x = y * (z * ((x * w) * z)),x = ((y * y) * y) * (x * x),True
normal_0692,692,normal,x = ((y * (z * y)) * x) * w,x = (y * (y * z)) * (x * x),True
normal_0693,693,normal,x * (y * x) = z * (w * x),x = (y * (x * (x * z))) * z,False
normal_0694,694,normal,x * y = ((x * z) * x) * y,x * x = x * ((y * x) * z),False
normal_0695,695,normal,x * y = z * (w * y),x = (y * ((z * w) * w)) * u,False
normal_0696,696,normal,x * x = (x * x) * (y * x),x = y * (z * (y * (y * y))),False
normal_0697,697,normal,x = x * ((y * (z * x)) * y),x * y = (z * (x * z)) * y,False
normal_0698,698,normal,x = (y * (x * z)) * (x * z),x * y = (z * (y * z)) * w,True
normal_0699,699,normal,x = y * (y * ((z * x) * x)),x * (y * z) = w * (u * v),False
normal_0700,700,normal,x = (y * ((x * y) * z)) * z,x * (y * y) = (x * z) * z,False
normal_0701,701,normal,x = ((y * y) * z) * z,x = y * (z * ((w * y) * x)),True
normal_0702,702,normal,x = y * (((x * y) * x) * x),x = (x * (y * (y * y))) * x,False
normal_0703,703,normal,x * (y * z) = (z * x) * x,x * y = z * ((w * w) * w),False
normal_0704,704,normal,x = ((y * z) * w) * (x * x),x = y * (((z * x) * y) * w),False
normal_0705,705,normal,x * x = ((x * x) * y) * z,x = (x * (y * y)) * (y * x),False
normal_0706,706,normal,x = (y * z) * (z * (x * w)),x = (y * y) * (y * (z * y)),True
normal_0707,707,normal,x * (y * z) = (w * x) * u,x = ((y * y) * z) * (y * w),False
normal_0708,708,normal,x * y = x * (z * (x * w)),x = y * (z * x),False
normal_0709,709,normal,x = (((y * y) * z) * w) * x,x * x = ((x * y) * x) * z,False
normal_0710,710,normal,x = ((x * (y * z)) * w) * w,x = y * (((y * y) * z) * x),False
normal_0711,711,normal,x = x * ((y * (y * x)) * y),x = ((y * z) * y) * (w * z),False
normal_0712,712,normal,x = ((y * z) * (y * y)) * x,x * y = ((y * z) * w) * z,False
normal_0713,713,normal,x * (y * x) = z * (w * z),x = y * (z * ((x * y) * z)),False
normal_0714,714,normal,x = ((y * z) * (w * u)) * u,x = y * (((z * w) * x) * w),True
normal_0715,715,normal,x = (((y * x) * x) * z) * w,x = y * ((y * z) * (x * y)),True
normal_0716,716,normal,x = y * ((z * x) * w),x * y = (y * (x * y)) * x,True
normal_0717,717,normal,x * x = y * (x * (z * w)),x * y = (y * (z * x)) * z,False
normal_0718,718,normal,x = y * ((y * (x * x)) * z),x = (((x * x) * y) * x) * z,True
normal_0719,719,normal,x = x * (x * (y * y)),x * y = y * z,False
normal_0720,720,normal,x = y * ((x * z) * (x * z)),x * x = (y * y) * (y * y),True
normal_0721,721,normal,x = y * (y * (x * x)),x = (x * ((y * z) * z)) * z,False
normal_0722,722,normal,x = x * ((y * (z * w)) * x),x = (x * x) * ((x * x) * y),False
normal_0723,723,normal,x = (((y * x) * z) * x) * y,x = (x * x) * ((x * y) * x),True
normal_0724,724,normal,x = (y * (z * x)) * (z * z),x * y = (x * y) * (x * y),True
normal_0725,725,normal,x = (x * (y * x)) * (y * z),x = x * (x * (y * (z * w))),False
normal_0726,726,normal,x * x = (y * x) * x,x = y * ((z * (x * x)) * w),False
normal_0727,727,normal,x = ((x * y) * x) * (x * y),x = (y * (y * (z * w))) * z,False
normal_0728,728,normal,x = ((y * z) * w) * x,x = (y * x) * (y * (x * x)),True
normal_0729,729,normal,x = (y * (y * (z * x))) * y,x = (y * ((y * x) * x)) * x,True
normal_0730,730,normal,x = y * (x * (z * z)),x = (((x * x) * x) * y) * x,True
normal_0731,731,normal,x = (((y * z) * y) * w) * y,x = (((x * x) * y) * x) * x,True
normal_0732,732,normal,x * y = (x * (z * y)) * w,x * y = ((z * x) * x) * z,False
normal_0733,733,normal,x = y * (y * ((y * y) * y)),x = (x * ((x * y) * y)) * y,True
normal_0734,734,normal,x = (y * z) * ((z * z) * z),x = y * (x * (y * (z * x))),True
normal_0735,735,normal,x = (y * z) * (z * (z * y)),x = y * (z * ((w * y) * z)),True
normal_0736,736,normal,x * x = (y * (x * z)) * x,x * y = y * (x * x),False
normal_0737,737,normal,x = (y * x) * ((x * z) * w),x = y * ((z * z) * x),True
normal_0738,738,normal,x = y * (z * (w * (u * y))),x = (y * ((y * z) * w)) * y,True
normal_0739,739,normal,x = (y * y) * (z * (w * y)),x * y = (z * (x * w)) * u,True
normal_0740,740,normal,x = ((x * x) * (y * y)) * y,x = ((y * x) * z) * (w * x),False
normal_0741,741,normal,x = (x * (x * y)) * (z * x),x = (((x * y) * y) * z) * z,False
normal_0742,742,normal,x = (((y * z) * w) * u) * w,x = (y * (z * (x * y))) * w,True
normal_0743,743,normal,x = y * (((z * x) * x) * z),x * y = (z * w) * (u * v),True
normal_0744,744,normal,x = (y * x) * ((y * y) * z),x = y * (((z * z) * y) * x),True
normal_0745,745,normal,(x * y) * x = (y * z) * w,x * y = x * (x * (x * y)),False
normal_0746,746,normal,x * y = (z * (y * x)) * w,x = y * ((y * x) * (z * x)),False
normal_0747,747,normal,x = (y * x) * z,x = (((y * y) * y) * y) * x,True
normal_0748,748,normal,x = y * ((z * z) * (x * w)),x * y = (z * (w * z)) * y,True
normal_0749,749,normal,x = y * (x * ((z * w) * w)),x = ((x * x) * x) * (x * x),True
normal_0750,750,normal,x = (y * (x * (z * z))) * z,x = y * ((x * y) * y),True
normal_0751,751,normal,x = (y * ((y * z) * w)) * y,x = y * ((x * (z * y)) * x),True
normal_0752,752,normal,x = y * (((z * y) * z) * x),x = (y * ((y * y) * x)) * y,False
normal_0753,753,normal,x = y * (z * (y * (y * z))),x = y * (((x * x) * x) * y),True
normal_0754,754,normal,x = (y * (z * z)) * (w * y),x = (y * (x * x)) * (x * z),True
normal_0755,755,normal,x * y = (y * x) * (z * w),x * x = (x * y) * (y * x),True
normal_0756,756,normal,x = y * (((x * x) * y) * z),x = x * ((x * (y * z)) * w),True
normal_0757,757,normal,x = y * (x * ((z * z) * w)),x = (y * (x * y)) * (y * y),True
normal_0758,758,normal,x = (y * (x * (z * y))) * z,x = (x * x) * (y * (x * y)),False
normal_0759,759,normal,(x * x) * y = (z * x) * x,x = y * (((y * z) * x) * z),False
normal_0760,760,normal,x = (y * ((y * x) * z)) * x,x = x * (y * ((z * z) * w)),False
normal_0761,761,normal,x = y * (z * ((w * x) * y)),x * x = (x * y) * (z * y),True
normal_0762,762,normal,x = y * ((y * x) * (x * z)),x = (y * x) * ((x * z) * y),True
normal_0763,763,normal,x = ((y * z) * (x * x)) * x,x = (y * x) * ((z * z) * y),False
normal_0764,764,normal,x = (y * ((x * x) * x)) * y,x = y * ((z * (z * z)) * z),False
normal_0765,765,normal,x = (y * x) * ((z * y) * w),x = (((y * z) * w) * x) * w,True
normal_0766,766,normal,x = ((x * x) * (x * y)) * y,x = ((y * x) * (z * x)) * w,False
normal_0767,767,normal,x = y * (z * ((w * y) * u)),x = y * (((z * w) * y) * w),True
normal_0768,768,normal,x = ((y * x) * (z * w)) * u,x * y = z * (y * (z * x)),True
normal_0769,769,normal,x = (x * y) * (x * (z * z)),x = (y * (z * w)) * (y * w),False
normal_0770,770,normal,x = x * ((y * z) * (w * z)),x = y * ((x * (y * z)) * x),False
normal_0771,771,normal,x * y = z * ((z * y) * x),x = (x * x) * (x * y),False
normal_0772,772,normal,x = (y * (y * (z * z))) * w,x = (y * y) * (x * y),True
normal_0773,773,normal,x = (y * ((z * z) * x)) * z,x = (x * (x * y)) * (z * z),True
normal_0774,774,normal,x = y * (z * (z * (w * z))),x = y * (x * (z * (w * z))),True
normal_0775,775,normal,x * y = z * ((z * y) * z),x = (y * z) * ((w * x) * w),False
normal_0776,776,normal,x = (y * ((y * z) * y)) * x,x = (((y * z) * w) * x) * y,False
normal_0777,777,normal,x = ((y * x) * y) * (x * x),x = y * ((z * w) * (z * x)),False
normal_0778,778,normal,x * y = z * (w * (w * x)),x = (y * x) * ((y * z) * x),False
normal_0779,779,normal,x = ((y * y) * (z * y)) * w,x = (y * z) * ((x * w) * w),True
normal_0780,780,normal,x * y = x * (x * y),x = (x * x) * ((y * z) * y),False
normal_0781,781,normal,x = y * (z * ((w * u) * x)),(x * y) * x = (z * x) * x,True
normal_0782,782,normal,x = (y * ((y * y) * y)) * y,x * y = z * ((w * y) * u),True
normal_0783,783,normal,x * (y * x) = z * (y * y),x = (y * z) * ((x * z) * x),False
normal_0784,784,normal,x = (((y * x) * z) * y) * w,x * x = ((y * x) * x) * z,True
normal_0785,785,normal,x * (y * y) = (z * w) * u,x = y * (z * (w * (u * y))),False
normal_0786,786,normal,x = (y * y) * (z * (w * x)),x = y * (x * (z * (w * w))),False
normal_0787,787,normal,x = (y * (x * (z * x))) * x,x = y * (z * (z * (z * y))),False
normal_0788,788,normal,x = y * ((z * (w * y)) * x),x = y * ((z * (y * w)) * y),False
normal_0789,789,normal,x * y = (x * (y * x)) * y,x = y * ((x * (z * y)) * w),False
normal_0790,790,normal,x * (x * y) = (x * z) * y,x = ((x * x) * x) * (y * z),False
normal_0791,791,normal,x = y * ((z * y) * y),x = (y * z) * ((y * x) * w),True
normal_0792,792,normal,(x * x) * y = (z * x) * w,x = (((x * y) * z) * w) * y,False
normal_0793,793,normal,x = y * ((y * (x * z)) * w),x * x = y * ((y * y) * z),True
normal_0794,794,normal,x = x * ((y * (z * y)) * x),x * y = y * (z * x),False
normal_0795,795,normal,x = (y * ((x * x) * x)) * y,x = y * (z * ((z * y) * w)),False
normal_0796,796,normal,x * (y * z) = (z * y) * x,x = x * (y * (y * (x * z))),False
normal_0797,797,normal,x = x * ((y * (x * x)) * z),x = (y * y) * ((x * z) * w),False
normal_0798,798,normal,x = y * ((x * (z * w)) * y),x = y * ((y * z) * (w * z)),True
normal_0799,799,normal,x * y = x * (x * (x * x)),x = (((y * z) * w) * u) * x,False
normal_0800,800,normal,x * y = (z * z) * (x * x),x * y = (y * (x * z)) * x,True
normal_0801,801,normal,x = ((y * y) * (y * y)) * x,x = ((y * (x * x)) * x) * x,False
normal_0802,802,normal,x = (((y * y) * z) * w) * x,x = ((y * (x * y)) * x) * x,True
normal_0803,803,normal,x * y = (z * y) * (y * y),x * y = (z * (x * y)) * z,False
normal_0804,804,normal,(x * y) * x = (y * z) * w,x = (y * ((z * z) * y)) * y,False
normal_0805,805,normal,x = (y * (y * z)) * (y * w),x = y * ((x * z) * (z * w)),True
normal_0806,806,normal,x * y = x * ((y * x) * x),x = (y * (y * z)) * (x * y),False
normal_0807,807,normal,x = (y * ((x * x) * z)) * x,x * y = (y * (x * y)) * z,False
normal_0808,808,normal,x = ((x * (y * z)) * w) * w,x = ((y * (x * z)) * w) * w,False
normal_0809,809,normal,x = (y * z) * (x * (w * y)),x * y = ((z * x) * x) * y,True
normal_0810,810,normal,x = (x * y) * (z * (x * x)),x = (y * (x * (z * z))) * y,False
normal_0811,811,normal,x = y * ((x * z) * (w * u)),x = (y * ((z * x) * x)) * w,True
normal_0812,812,normal,x * y = z * ((x * w) * z),x = (y * z) * ((x * w) * z),False
normal_0813,813,normal,x = (y * (y * x)) * (z * y),x = (((y * z) * w) * y) * u,True
normal_0814,814,normal,x = (((x * y) * z) * y) * z,x * y = x * ((y * z) * y),False
normal_0815,815,normal,x = x * ((y * (y * x)) * z),x = ((y * z) * (w * x)) * z,False
normal_0816,816,normal,x = (y * ((x * x) * x)) * z,(x * x) * y = (y * x) * y,True
normal_0817,817,normal,x = ((y * z) * (y * x)) * z,x * x = (y * (z * z)) * w,False
normal_0818,818,normal,x = (y * (z * (x * w))) * x,x * x = x * (x * x),True
normal_0819,819,normal,x = y * (x * ((y * y) * y)),x * y = (z * x) * y,False
normal_0820,820,normal,x = y * (x * ((y * x) * z)),x = (y * ((x * z) * x)) * x,True
normal_0821,821,normal,x = ((y * (z * w)) * y) * u,x * (y * z) = (x * z) * w,True
normal_0822,822,normal,x * y = (x * (z * y)) * z,x = y * ((y * z) * (w * w)),False
normal_0823,823,normal,x = (y * (z * (x * w))) * u,x * (x * y) = (z * y) * w,True
normal_0824,824,normal,x = ((x * x) * (x * x)) * x,x = ((x * y) * (y * x)) * x,False
normal_0825,825,normal,x = (y * (z * x)) * y,x = x * (((y * z) * y) * x),True
normal_0826,826,normal,x = y * (z * ((w * y) * y)),x = y * ((z * z) * x),True
normal_0827,827,normal,x = y * ((z * (w * w)) * z),x = (((y * z) * z) * x) * z,True
normal_0828,828,normal,x * y = x * (z * (z * x)),(x * x) * x = (y * z) * y,False
normal_0829,829,normal,x * y = x * ((z * w) * x),x = (y * ((z * z) * w)) * u,False
normal_0830,830,normal,x = y * (((x * x) * x) * y),x = (y * x) * ((z * z) * y),False
normal_0831,831,normal,x * (y * z) = (y * y) * x,x * y = (z * x) * (y * x),False
normal_0832,832,normal,x = ((x * x) * y) * (y * z),x * x = ((x * x) * y) * x,False
normal_0833,833,normal,x * x = y * (z * z),x = y * (x * (z * (z * w))),False
normal_0834,834,normal,x * y = y * (z * (x * y)),x = y * ((z * y) * (x * x)),False
normal_0835,835,normal,x * y = z * ((w * x) * x),x = (y * x) * (z * (z * w)),False
normal_0836,836,normal,x = y * (((x * y) * x) * z),x = (x * y) * (x * (y * y)),True
normal_0837,837,normal,x = ((y * (x * x)) * y) * y,x * y = z * ((z * y) * z),False
normal_0838,838,normal,x = (y * ((x * x) * y)) * x,x = (x * (x * (x * y))) * y,False
normal_0839,839,normal,x = (y * (y * x)) * y,x * (y * x) = z * (y * z),False
normal_0840,840,normal,x = ((y * x) * y) * (y * x),x = ((y * y) * (y * z)) * y,False
normal_0841,841,normal,x = (x * (x * (x * x))) * y,x * y = z * ((z * z) * z),False
normal_0842,842,normal,x = (y * (z * (y * y))) * y,x = (y * ((x * y) * z)) * w,True
normal_0843,843,normal,x = (y * z) * ((w * w) * z),x = (y * x) * ((z * z) * w),True
normal_0844,844,normal,x = (y * (z * x)) * (w * w),x = (x * ((x * x) * y)) * z,True
normal_0845,845,normal,x = (x * x) * (y * (y * z)),x * y = y * ((y * y) * x),False
normal_0846,846,normal,x = ((x * (x * y)) * z) * w,x = (y * ((y * x) * z)) * y,False
normal_0847,847,normal,x * (x * y) = (x * x) * x,x * y = z * (w * (u * u)),False
normal_0848,848,normal,x = (y * x) * (y * (z * y)),x = ((y * z) * w) * (x * x),True
normal_0849,849,normal,x = y * ((z * w) * z),x = (x * (y * z)) * (y * w),True
normal_0850,850,normal,x * y = (x * (z * z)) * w,x = (y * (z * w)) * (w * z),False
normal_0851,851,normal,x = (y * ((x * x) * x)) * z,x * y = (z * w) * (w * w),True
normal_0852,852,normal,x = y * (y * (x * (y * x))),x = y * ((z * (x * w)) * x),False
normal_0853,853,normal,x * y = z * (x * (w * x)),x = ((y * x) * z) * (x * x),False
normal_0854,854,normal,x = y * (((z * w) * u) * y),x * y = z * ((w * x) * x),True
normal_0855,855,normal,x = ((y * y) * x) * x,x = (y * (z * (y * w))) * y,False
normal_0856,856,normal,x = ((y * z) * (z * z)) * z,x = ((x * y) * y) * (x * z),True
normal_0857,857,normal,x = ((y * y) * z) * (w * x),x = x * ((y * y) * (y * y)),False
normal_0858,858,normal,x = y * ((x * (x * z)) * x),x = y * ((x * z) * (x * z)),False
normal_0859,859,normal,x * y = (x * z) * (z * x),x * y = (z * w) * w,False
normal_0860,860,normal,x * y = (z * w) * (u * y),x = y * ((z * (x * y)) * x),False
normal_0861,861,normal,x = (y * ((z * z) * x)) * w,x = ((x * (y * x)) * x) * y,True
normal_0862,862,normal,x = y * (y * (y * (z * y))),x * x = y * (z * (w * y)),True
normal_0863,863,normal,x = (y * z) * ((z * z) * y),x = (y * (z * z)) * w,True
normal_0864,864,normal,x = ((y * (z * w)) * x) * w,x = (y * (x * (z * x))) * y,True
normal_0865,865,normal,x * (y * x) = (x * z) * y,x = y * ((x * y) * (z * y)),False
normal_0866,866,normal,x * y = (z * (w * y)) * u,x * y = x * ((y * x) * z),True
normal_0867,867,normal,x = ((y * z) * z) * (x * z),x * x = y * (z * (w * u)),True
normal_0868,868,normal,x = y * ((z * (z * w)) * y),x * y = (y * (x * x)) * y,True
normal_0869,869,normal,x = y * ((z * w) * (w * z)),x = (x * ((y * y) * z)) * x,True
normal_0870,870,normal,x = (((y * z) * z) * w) * x,x = y * ((y * (y * z)) * w),False
normal_0871,871,normal,x = y * ((z * (y * x)) * z),x = (y * (z * w)) * y,False
normal_0872,872,normal,x * x = y * (x * (z * y)),x = y * ((z * (z * y)) * z),False
normal_0873,873,normal,x = (((y * y) * y) * y) * y,x * (y * z) = (y * w) * u,True
normal_0874,874,normal,x = (y * z) * ((y * w) * w),x = (x * y) * x,True
normal_0875,875,normal,x = (((x * y) * y) * z) * x,x = (y * ((z * z) * w)) * y,False
normal_0876,876,normal,x = y * (x * ((z * x) * z)),x * x = x * ((y * z) * w),True
normal_0877,877,normal,x * y = (z * (w * z)) * u,x = ((y * z) * (w * z)) * z,False
normal_0878,878,normal,x = y * ((y * x) * (x * x)),x = ((x * x) * x) * (x * y),False
normal_0879,879,normal,x = ((y * z) * z) * (y * w),x = y * ((z * x) * x),True
normal_0880,880,normal,x = y * (x * (z * x)),x = ((x * (x * y)) * z) * z,False
normal_0881,881,normal,x = (y * (z * w)) * (y * w),x = ((y * x) * (z * w)) * y,True
normal_0882,882,normal,x * x = (y * (z * y)) * y,x * x = ((y * x) * y) * z,False
normal_0883,883,normal,x = ((y * z) * (w * y)) * x,x * (y * z) = (x * y) * y,False
normal_0884,884,normal,x * x = (x * y) * (z * z),x * x = (x * (x * y)) * z,False
normal_0885,885,normal,x * y = z * (x * (z * y)),x = (y * ((x * y) * y)) * x,False
normal_0886,886,normal,x * y = ((z * x) * w) * w,x * x = ((y * z) * x) * x,True
normal_0887,887,normal,x * y = x * (z * (y * w)),x * y = z * (z * (x * w)),False
normal_0888,888,normal,x = (y * y) * (x * (y * z)),x = x * (((y * x) * z) * x),True
normal_0889,889,normal,x = y * (y * (y * (z * x))),x = x * ((y * x) * x),False
normal_0890,890,normal,x = y * ((z * x) * z),x * y = (y * (y * y)) * x,True
normal_0891,891,normal,x = ((y * z) * x) * (w * u),x * y = z * (z * (y * y)),True
normal_0892,892,normal,x * y = (y * y) * (z * w),x = ((y * z) * w) * (z * u),False
normal_0893,893,normal,x * x = y * (z * (z * w)),x = ((x * (y * z)) * y) * w,False
normal_0894,894,normal,x = ((x * x) * y) * z,x = ((y * z) * (y * y)) * y,False
normal_0895,895,normal,x = (y * ((z * z) * y)) * z,x * (y * z) = (w * x) * x,True
normal_0896,896,normal,x = y * (z * (x * (y * w))),x = (x * (y * (z * y))) * z,True
normal_0897,897,normal,x = (y * ((z * x) * z)) * w,x = ((y * (x * z)) * w) * x,True
normal_0898,898,normal,x = (y * ((y * y) * z)) * x,x = (y * x) * (y * y),False
normal_0899,899,normal,x = y * (z * (x * (w * y))),x = ((y * (y * z)) * z) * y,True
normal_0900,900,normal,x * (x * y) = z * (w * x),x = y * (((z * y) * w) * u),False
normal_0901,901,normal,x = y * ((z * y) * (w * z)),x * y = (y * (y * x)) * z,True
normal_0902,902,normal,x = (y * (y * (z * y))) * z,x * y = (x * (z * y)) * x,True
normal_0903,903,normal,x * y = y * (x * (x * x)),x * y = ((z * y) * z) * x,False
normal_0904,904,normal,x * y = (y * (z * w)) * u,x = y * (z * (x * (z * z))),False
normal_0905,905,normal,x * y = (y * (z * z)) * x,x = y * ((z * (z * w)) * w),False
normal_0906,906,normal,x = ((y * x) * (x * x)) * z,x = y * ((z * x) * (x * y)),True
normal_0907,907,normal,x = ((x * (y * x)) * x) * z,x = (x * (y * (z * y))) * w,False
normal_0908,908,normal,x = (y * (z * (z * y))) * w,(x * y) * z = (y * w) * x,True
normal_0909,909,normal,x = ((y * x) * z) * (w * x),x = y * (((y * y) * y) * z),False
normal_0910,910,normal,x = (y * ((z * x) * x)) * z,x = x * (y * (y * (z * x))),True
normal_0911,911,normal,x = y * ((y * (z * z)) * y),x = (y * (z * y)) * w,True
normal_0912,912,normal,x = (y * y) * (z * (x * z)),x = ((y * (x * x)) * x) * x,False
normal_0913,913,normal,x = ((y * (z * x)) * x) * w,(x * y) * x = (z * y) * y,True
normal_0914,914,normal,x * y = ((z * x) * y) * z,x = ((x * x) * y) * (x * y),False
normal_0915,915,normal,x = (x * x) * (y * (y * x)),x = (y * ((x * x) * y)) * x,False
normal_0916,916,normal,x * y = z * ((z * z) * x),x = (y * ((x * z) * x)) * y,False
normal_0917,917,normal,x = y * ((z * (y * x)) * y),(x * y) * y = (y * z) * x,True
normal_0918,918,normal,x = y * (((z * y) * w) * y),x = ((x * (x * x)) * x) * x,True
normal_0919,919,normal,x = y * (((x * y) * z) * w),(x * y) * y = (z * x) * w,True
normal_0920,920,normal,x = y * ((z * y) * (y * w)),x = y * (((x * x) * x) * y),True
normal_0921,921,normal,x = ((x * y) * z) * (y * z),x * y = (z * (w * z)) * w,False
